true_id,true_name,confused_with_id,confused_with_name,same_genus,epochs
1419595,Nothofagus_alpina,1441349,Cirsium_altissimum,False,"[(40, 1.0)]"
1419720,Dendrobium_spp.,1409292,Dendrobium_nobile,False,"[(40, 0.5), (50, 0.5), (80, 0.5), (100, 0.5)]"
1419807,Vanilla_planifolia,1409292,Dendrobium_nobile,False,"[(40, 0.4), (60, 0.4), (70, 0.4), (80, 0.6), (90, 0.8), (100, 0.6), (110, 0.6)]"
1419874,Lapageria_rosea,1387687,Vanilla_planifolia,False,"[(40, 0.5)]"
1419942,Hebe_franciscana,1392689,Hebe_andersonii,False,"[(40, 0.3333333333333333), (50, 0.6666666666666666), (90, 1.0), (100, 0.3333333333333333), (110, 1.0)]"
1420364,Fragaria_virginiana,1397613,Fragaria_virginiana,True,"[(40, 1.0)]"
1398494,Corispermum_pallasii,1356257,Melilotus_albus,False,"[(40, 1.0)]"
1398513,Hypericum_patulum,1398515,Hypericum_x_hidcoteense,False,"[(40, 0.5769230769230769), (60, 0.6153846153846154), (90, 0.4615384615384615), (100, 0.3846153846153846), (110, 0.2692307692307692)]"
1398615,Iva_annua,1356469,Achyranthes_aspera,False,"[(40, 0.5)]"
1399145,Cucurbita_moschata,1384485,Cucurbita_pepo,False,"[(40, 0.2682926829268293), (110, 0.2439024390243902)]"
1399157,Daphne_sericea,1391648,Daphne_alpina,False,"[(40, 0.5)]"
1399338,Paederota_bonarota,1356692,Lithodora_fruticosa,False,"[(40, 1.0)]"
1358193,Boscia_angustifolia,1408421,Acacia_heterophylla,False,"[(40, 1.0), (70, 1.0), (90, 1.0)]"
1358365,Maerua_angolensis,1409295,Nandina_domestica,False,"[(40, 1.0), (90, 1.0)]"
1358690,Hypericum_australe,1361357,Phalaris_coerulescens,False,"[(40, 0.5)]"
1358700,Hypericum_hirsutum,1393250,Hypericum_maculatum,False,"[(40, 0.2258064516129032)]"
1358703,Hypericum_linariifolium,1363778,Acacia_retinodes,False,"[(40, 0.5)]"
1358704,Hypericum_montanum,1393250,Hypericum_maculatum,False,"[(40, 0.3333333333333333), (60, 0.3333333333333333), (70, 0.3333333333333333), (100, 0.3333333333333333)]"
1358711,Hypericum_tomentosum,1358302,Fibigia_clypeata,False,"[(40, 0.5)]"
1358748,Lamium_bifidum,1358749,Lamium_flexuosum,False,"[(40, 0.5), (50, 0.5), (60, 0.5), (70, 0.5)]"
1358755,Lavandula_canariensis,1393466,Lavandula_latifolia,False,"[(40, 0.5)]"
1363489,Phalaris_aquatica,1410025,Selenicereus_grandiflorus,False,"[(40, 0.25)]"
1363492,Phalaris_minor,1408734,Stoebe_passerinoides,False,"[(40, 0.5)]"
1363735,Trifolium_alexandrinum,1359616,Punica_granatum,False,"[(40, 0.3333333333333333), (100, 0.3333333333333333)]"
1363738,Trifolium_glomeratum,1363740,Trifolium_repens,False,"[(40, 0.5)]"
1363739,Trifolium_nigrescens,1359497,Trifolium_hybridum,False,"[(40, 0.25), (50, 0.5), (70, 0.75), (100, 0.5), (110, 0.75)]"
1363743,Dalbergia_melanoxylon,1408421,Acacia_heterophylla,False,"[(40, 1.0), (90, 1.0)]"
1363749,Melilotus_indicus,1393789,Melilotus_altissimus,False,"[(40, 0.5070422535211268)]"
1363750,Melilotus_officinalis,1393789,Melilotus_altissimus,False,"[(40, 0.45)]"
1363769,Acacia_longifolia,1389553,Acacia_melanoxylon,False,"[(40, 0.3076923076923077), (50, 0.2307692307692307)]"
1363772,Acacia_pycnantha,1363778,Acacia_retinodes,False,"[(40, 0.5), (50, 0.6666666666666666), (60, 0.3333333333333333), (70, 0.5), (80, 0.8333333333333334), (90, 0.8333333333333334), (100, 0.6666666666666666), (110, 0.8333333333333334)]"
1363872,Barbarea_intermedia,1355936,Cirsium_arvense,False,"[(40, 0.25), (70, 0.25)]"
1363970,Myosurus_minimus,1643491,Peperomia_ferreyrae,False,"[(40, 0.5), (50, 0.5), (80, 0.5)]"
1363991,Fragaria_vesca,1392361,Fragaria_moschata,False,"[(40, 0.3457556935817805)]"
1364161,Calendula_arvensis,1357331,Calendula_stellata,False,"[(40, 1.0), (80, 0.5)]"
1497630,Tradescantia_x_andersoniana,1414058,Tradescantia_ohiensis,False,"[(40, 1.0)]"
1522375,Tagetes_lemmonii,1392658,Guizotia_abyssinica,False,"[(40, 0.5), (70, 0.5)]"
1529179,Sedum_furfuraceum,1529205,Sedum_hernandezii,False,"[(40, 1.0), (50, 0.5), (70, 0.5)]"
1529205,Sedum_hernandezii,1529328,Sedum_rubrotinctum,False,"[(40, 0.25), (80, 0.25), (90, 0.5), (100, 0.5)]"
1529265,Sedum_nussbaumerianum,1529081,Sedum_adolphii,False,"[(40, 0.5714285714285714), (70, 0.4285714285714285), (80, 0.4285714285714285), (90, 0.6190476190476191), (100, 0.3333333333333333), (110, 0.4285714285714285)]"
1542499,Acalypha_macrostachya,1408688,Acalypha_hispida,False,"[(40, 0.5), (60, 0.5), (70, 0.5), (100, 0.5), (110, 0.5)]"
1409521,Crotalaria_brevidens,1391963,Epipactis_palustris,False,"[(40, 1.0), (50, 1.0), (90, 1.0), (110, 1.0)]"
1409551,Dendrobium_crumenatum,1409292,Dendrobium_nobile,False,"[(40, 0.5), (50, 0.5), (70, 0.5), (100, 0.5)]"
1410025,Selenicereus_grandiflorus,1356126,Lavandula_dentata,False,"[(40, 0.5)]"
1411423,Chamerion_latifolium,1397208,Viscaria_alpina,False,"[(40, 1.0)]"
1411469,Cirsium_muticum,1361759,Cirsium_palustre,False,"[(40, 1.0), (60, 1.0), (100, 1.0)]"
1411472,Cirsium_undulatum,1390956,Carthamus_carduncellus,False,"[(40, 1.0)]"
1393967,Noccaea_montana,1358112,Sedum_hirsutum,False,"[(40, 1.0)]"
1393980,Nymphaea_candida,1393981,Nymphoides_peltata,False,"[(40, 0.3)]"
1394072,Ophrys_arachnitiformis,1398469,Ophrys_virescens,False,"[(40, 0.75), (50, 0.5), (60, 0.5), (70, 0.5)]"
1394120,Ophrys_fuciflora,1361656,Ophrys_apifera,False,"[(40, 0.425)]"
1394128,Ophrys_incubacea,1394164,Ophrys_passionis,False,"[(40, 0.25), (80, 0.25), (90, 0.5), (100, 0.25)]"
1394164,Ophrys_passionis,1394073,Ophrys_aranifera,False,"[(40, 0.25), (70, 0.25), (80, 0.25), (90, 0.3125), (100, 0.25), (110, 0.5)]"
1394313,Oreopteris_limbosperma,1356428,Osmunda_regalis,False,"[(40, 0.4)]"
1394383,Pancratium_illyricum,1409292,Dendrobium_nobile,False,"[(40, 0.3333333333333333)]"
1389230,Phedimus_aizoon,1396156,Sedum_kamtschaticum,False,"[(40, 0.2777777777777778)]"
1389628,Patzkea_paniculata,1361847,Casuarina_cunninghamiana,False,"[(40, 0.5)]"
1389633,Ophrys_occidentalis,1394073,Ophrys_aranifera,False,"[(40, 0.6666666666666666), (70, 0.6666666666666666), (80, 0.6666666666666666), (90, 0.6666666666666666), (100, 0.3333333333333333), (110, 0.6666666666666666)]"
1390617,Nothofagus_obliqua,1400471,Bocoa_prouacensis,False,"[(40, 0.5), (80, 0.5), (100, 0.5), (110, 0.5)]"
1390637,Calendula_arvensis,1357331,Calendula_stellata,False,"[(40, 0.8297872340425532), (80, 0.4148936170212766)]"
1390956,Carthamus_carduncellus,1390957,Carthamus_mitissimus,False,"[(40, 0.5), (50, 0.3333333333333333), (60, 0.5), (70, 0.6666666666666666), (80, 0.5), (90, 0.5), (100, 0.5), (110, 0.6666666666666666)]"
1391110,Chaerophyllum_aureum,1360671,Chaerophyllum_temulum,False,"[(40, 0.2222222222222222), (60, 0.3333333333333333), (80, 0.3333333333333333), (90, 0.2222222222222222), (100, 0.2222222222222222), (110, 0.3333333333333333)]"
1401736,Pogonophora_schomburgkiana,1402303,Guarea_gomma,False,"[(40, 1.0)]"
1402433,Anthurium_jenmanii,1418576,Eucryphia_cordifolia,False,"[(40, 1.0)]"
1402924,Peperomia_quadrangularis,1644145,Peperomia_tetragona,False,"[(40, 0.3333333333333333)]"
1403654,Urera_baccifera,1411524,Conoclinium_coelestinum,False,"[(40, 0.5)]"
1403826,Pereskia_bleo,1360590,Daphne_laureola,False,"[(40, 0.3333333333333333)]"
1362490,Sedum_rupestre,1358108,Sedum_forsterianum,False,"[(40, 0.2822085889570552), (60, 0.2576687116564417), (70, 0.2147239263803681), (80, 0.2024539877300613), (100, 0.2024539877300613)]"
1362582,Freesia_refracta,1397585,Freesia_alba,False,"[(40, 0.2941176470588235), (50, 0.2941176470588235), (70, 0.2941176470588235)]"
1362927,Tradescantia_pallida,1408774,Tradescantia_pallida,True,"[(40, 0.9032258064516128), (70, 0.7419354838709677), (80, 0.2580645161290322), (90, 0.3225806451612903), (110, 0.4193548387096774)]"
1362928,Cenchrus_longispinus,1363749,Melilotus_indicus,False,"[(40, 0.5), (60, 0.5), (110, 0.5)]"
1363117,Tradescantia_cerinthoides,1356075,Tradescantia_fluminensis,False,"[(40, 0.2307692307692307), (50, 0.2307692307692307), (60, 0.3076923076923077), (80, 0.3076923076923077), (90, 0.2307692307692307), (100, 0.3076923076923077), (110, 0.2307692307692307)]"
1363343,Aizoon_canariense,1396143,Sedum_sarmentosum,False,"[(40, 0.5)]"
1396754,Thesium_alpinum,1393850,Moehringia_muscosa,False,"[(40, 0.3333333333333333), (110, 0.3333333333333333)]"
1396823,Tradescantia_x_andersoniana,1414058,Tradescantia_ohiensis,False,"[(40, 0.75), (50, 0.5)]"
1396824,Tradescantia_virginiana,1414058,Tradescantia_ohiensis,False,"[(40, 0.5673758865248227), (50, 0.3687943262411347), (90, 0.2056737588652482)]"
1396842,Trifolium_alpestre,1361850,Trifolium_rubens,False,"[(40, 0.2631578947368421), (80, 0.2631578947368421)]"
1396867,Trifolium_spadiceum,1359508,Trifolium_montanum,False,"[(40, 0.5), (50, 0.5), (60, 0.5), (80, 0.5), (100, 0.5)]"
1397387,Fragaria_viridis,1392361,Fragaria_moschata,False,"[(40, 0.40625)]"
1397515,Trinia_glauca,1360588,Daphne_gnidium,False,"[(40, 0.3333333333333333)]"
1397550,Sedum_montanum,1358108,Sedum_forsterianum,False,"[(40, 0.3333333333333333)]"
1432786,Calendula_arvensis,1357331,Calendula_stellata,False,"[(40, 0.7083333333333334), (80, 0.375)]"
1434594,Melampodium_leucanthum,1394460,Anemone_nemorosa,False,"[(40, 1.0)]"
1434712,Metasequoia_glyptostroboides,1363764,Acacia_dealbata,False,"[(40, 0.3333333333333333), (60, 0.3333333333333333)]"
1355868,Lactuca_virosa,1432783,Lactuca_virosa,True,"[(40, 0.5813953488372093), (50, 0.6744186046511628), (60, 0.4883720930232558), (70, 0.3953488372093023), (80, 0.2093023255813953), (90, 0.2093023255813953)]"
1355932,Pelargonium_graveolens,1422712,Pelargonium_grandiflorum,False,"[(40, 0.213953488372093)]"
1355955,Pelargonium_odoratissimum,1356816,Vaccaria_hispanica,False,"[(40, 0.5), (60, 0.5)]"
1356037,Egeria_densa,1391797,Dryas_octopetala,False,"[(40, 0.3333333333333333), (50, 0.3333333333333333), (70, 0.3333333333333333)]"
1356138,Striga_asiatica,1392365,Freesia_x_hybrida,False,"[(40, 0.5), (50, 0.5), (60, 0.5)]"
1356278,Trifolium_fragiferum,1359497,Trifolium_hybridum,False,"[(40, 0.2352941176470588), (50, 0.2352941176470588), (60, 0.2352941176470588)]"
1356420,Nephrolepis_cordifolia,1400478,Nephrolepis_biserrata,False,"[(40, 0.2631578947368421)]"
1465016,Anthurium_salvinii,1385700,Barringtonia_asiatica,False,"[(40, 0.5)]"
1470435,Wodyetia_bifurcata,1421628,Nephrolepis_falcata,False,"[(40, 0.5)]"
1486475,Cereus_forbesii,1464088,Alocasia_zebrina,False,"[(40, 0.3333333333333333)]"
1494482,Maytenus_ilicifolia,1432783,Lactuca_virosa,False,"[(40, 1.0), (50, 1.0), (60, 1.0), (70, 1.0)]"
1418295,Neobuxbaumia_polylopha,1389297,Cereus_jamacaru,False,"[(40, 0.5), (50, 1.0), (90, 1.0), (100, 1.0), (110, 1.0)]"
1418563,Cucurbita_foetidissima,1357331,Calendula_stellata,False,"[(40, 0.5)]"
1418655,Dryopteris_erythrosora,1391805,Dryopteris_carthusiana,False,"[(40, 0.25)]"
1418665,Rumohra_adiantiformis,1363764,Acacia_dealbata,False,"[(40, 0.4)]"
1418732,Oxydendrum_arboreum,1357331,Calendula_stellata,False,"[(40, 0.3333333333333333)]"
1411687,Dalea_purpurea,1361759,Cirsium_palustre,False,"[(40, 0.25)]"
1411700,Daucus_pusillus,1397349,Chaerophyllum_bulbosum,False,"[(40, 0.3333333333333333), (60, 0.3333333333333333)]"
1411760,Diervilla_lonicera,1358605,Mercurialis_perennis,False,"[(40, 0.25)]"
1412311,Hypericum_kalmianum,1356022,Hypericum_perforatum,False,"[(40, 0.5), (50, 0.5), (80, 0.5), (90, 0.5), (110, 0.5)]"
1412344,Iva_frutescens,1389921,Erechtites_hieraciifolius,False,"[(40, 1.0), (70, 1.0), (100, 1.0), (110, 1.0)]"
1412595,Lupinus_argenteus,1363699,Lupinus_angustifolius,False,"[(40, 0.5), (50, 0.5), (60, 0.5), (70, 0.5), (80, 0.5), (90, 1.0), (100, 0.5), (110, 0.5)]"
1359060,Acacia_mellifera,1405686,Breynia_disticha,False,"[(40, 0.3333333333333333), (80, 0.3333333333333333)]"
1359064,Acacia_seyal,1359060,Acacia_mellifera,False,"[(40, 0.3333333333333333)]"
1359065,Acacia_tortilis,1421523,Acacia_koaia,False,"[(40, 0.3333333333333333)]"
1359332,Lupinus_micranthus,1412596,Lupinus_bicolor,False,"[(40, 0.25)]"
1359364,Melilotus_sulcatus,1358108,Sedum_forsterianum,False,"[(40, 0.5)]"
1359488,Trifolium_campestre,1359486,Trifolium_aureum,False,"[(40, 0.2307692307692307), (50, 0.5384615384615384), (70, 0.3186813186813186), (90, 0.2967032967032967)]"
1359489,Trifolium_cherleri,1356257,Melilotus_albus,False,"[(40, 0.5)]"
1359502,Trifolium_lappaceum,1397379,Eritrichium_nanum,False,"[(40, 0.5)]"
1359517,Trifolium_pratense,1397514,Trifolium_medium,False,"[(40, 0.4921135646687697), (60, 0.2917981072555205)]"
1359518,Trifolium_purpureum,1361850,Trifolium_rubens,False,"[(40, 0.3333333333333333)]"
1359521,Trifolium_scabrum,1405685,Acalypha_wilkesiana,False,"[(40, 1.0)]"
1359526,Trifolium_striatum,1359486,Trifolium_aureum,False,"[(40, 0.5), (110, 0.5)]"
1393257,Hypericum_richeri,1393250,Hypericum_maculatum,False,"[(40, 0.25), (60, 0.5), (70, 0.625), (80, 0.625), (90, 0.5), (100, 0.5), (110, 0.375)]"
1393322,Iva_xanthiifolia,1406863,Acalypha_indica,False,"[(40, 1.0), (80, 1.0), (90, 0.5)]"
1393393,Kniphofia_uvaria,1420863,Kniphofia_uvaria,True,"[(40, 0.8770491803278688), (80, 0.2868852459016393), (90, 0.9098360655737704), (100, 0.9426229508196722), (110, 0.4836065573770491)]"
1393423,Lamium_album,1358749,Lamium_flexuosum,False,"[(40, 0.5215311004784688), (60, 0.4258373205741627), (70, 0.6842105263157895), (90, 0.3636363636363636), (100, 0.2966507177033493)]"
1393466,Lavandula_latifolia,1356126,Lavandula_dentata,False,"[(40, 0.2916666666666667)]"
1393792,Melilotus_officinalis,1393789,Melilotus_altissimus,False,"[(40, 0.4936708860759494)]"
1393796,Melilotus_spicatus,1393250,Hypericum_maculatum,False,"[(40, 1.0)]"
1550785,Pelargonium_sidoides,1384485,Cucurbita_pepo,False,"[(40, 0.5)]"
1550799,Pelargonium_tomentosum,1394453,Pelargonium_x_hybridum,False,"[(40, 0.5)]"
1567995,Acacia_auriculiformis,1389553,Acacia_melanoxylon,False,"[(40, 0.5)]"
1568102,Acacia_caven,1363778,Acacia_retinodes,False,"[(40, 0.5)]"
1568799,Acacia_podalyriifolia,1398447,Aralia_elata,False,"[(40, 0.5), (50, 0.5), (60, 0.5), (70, 0.5), (100, 0.5)]"
1580985,Lupinus_nootkatensis,1363699,Lupinus_angustifolius,False,"[(40, 1.0)]"
1608027,Nothofagus_dombeyi,1421523,Acacia_koaia,False,"[(40, 0.25)]"
1608034,Nothofagus_nitida,1369887,Trachelospermum_jasminoides,False,"[(40, 0.5), (50, 0.5), (90, 0.5)]"
1643184,Peperomia_albovittata,1409215,Peperomia_caperata,False,"[(40, 0.3076923076923077), (60, 0.3076923076923077), (110, 0.2307692307692307)]"
1391167,Cirsium_alsophilum,1391235,Cirsium_rivulare,False,"[(40, 1.0), (60, 0.5), (70, 0.5), (80, 0.5), (100, 1.0), (110, 0.5)]"
1391184,Cirsium_canum,1391963,Epipactis_palustris,False,"[(40, 0.5), (70, 0.5)]"
1391190,Cirsium_dissectum,1357331,Calendula_stellata,False,"[(40, 0.3333333333333333)]"
1391483,Cucurbita_maxima,1384485,Cucurbita_pepo,False,"[(40, 0.3482142857142857), (70, 0.4017857142857143), (90, 0.2232142857142857), (110, 0.3214285714285714)]"
1391530,Cytinus_ruber,1391529,Cytinus_hypocistis,False,"[(40, 0.3636363636363636)]"
1391654,Daphne_striata,1391649,Daphne_cneorum,False,"[(40, 0.25), (60, 0.25)]"
1391821,Dryopteris_villarii,1356428,Osmunda_regalis,False,"[(40, 0.5), (60, 0.5)]"
1408810,Vangueria_madagascariensis,1413391,Pyracantha_coccinea,False,"[(40, 0.3333333333333333)]"
1408979,Fragaria_chiloensis,1397387,Fragaria_viridis,False,"[(40, 0.2222222222222222), (70, 0.4444444444444444), (80, 0.3333333333333333), (90, 0.5555555555555556), (100, 0.4444444444444444), (110, 0.4444444444444444)]"
1409214,Peperomia_argyreia,1419923,Peperomia_argyreia,True,"[(40, 0.6666666666666666), (50, 0.3333333333333333), (60, 0.6666666666666666), (70, 0.6666666666666666), (90, 0.6666666666666666), (100, 0.6666666666666666), (110, 0.6666666666666666)]"
1366899,Prosopis_juliflora,1363491,Phalaris_canariensis,False,"[(40, 0.5)]"
1367060,Crotalaria_chrysochlora,1393789,Melilotus_altissimus,False,"[(40, 1.0)]"
1367267,Crotalaria_polysperma,1370279,Gymnosporia_putterlickioides,False,"[(40, 0.3333333333333333)]"
1367921,Acacia_xanthophloea,1608027,Nothofagus_dombeyi,False,"[(40, 0.5)]"
1367938,Acacia_drepanolobium,1419598,Nothofagus_pumilio,False,"[(40, 0.3333333333333333), (80, 0.3333333333333333)]"
1367949,Acacia_hockii,1363613,Sedum_hispanicum,False,"[(40, 1.0), (60, 1.0)]"
1369472,Gomphocarpus_integer,1392653,Gomphocarpus_fruticosus,False,"[(40, 0.6666666666666666)]"
1379585,Wigandia_urens,1358150,Alliaria_petiolata,False,"[(40, 1.0)]"
1380874,Boscia_mossambicensis,1360590,Daphne_laureola,False,"[(40, 1.0), (60, 1.0), (70, 1.0)]"
1381173,Mecardonia_procumbens,1364165,Carthamus_tinctorius,False,"[(40, 0.5)]"
1382099,Acacia_mangium,1389553,Acacia_melanoxylon,False,"[(40, 0.6666666666666666), (50, 0.3333333333333333), (60, 0.3333333333333333)]"
1384482,Cucurbita_ficifolia,1384499,Lagenaria_siceraria,False,"[(40, 1.0)]"
1384497,Luffa_acutangula,1384499,Lagenaria_siceraria,False,"[(40, 0.25), (80, 0.25)]"
1385853,Raphia_farinifera,1361847,Casuarina_cunninghamiana,False,"[(40, 1.0), (60, 1.0)]"
1387107,Kniphofia_linearifolia,1420863,Kniphofia_uvaria,False,"[(40, 1.0), (90, 1.0), (100, 1.0)]"
1387284,Smilax_anceps,1529305,Sedum_praealtum,False,"[(40, 1.0)]"
1387727,Ansellia_africana,1361656,Ophrys_apifera,False,"[(40, 1.0)]"
1389031,Pyracantha_koidzumii,1394994,Pyracantha_coccinea,False,"[(40, 0.6666666666666666), (70, 0.6666666666666666), (100, 0.6666666666666666), (110, 1.0)]"
1420796,Daphne_tangutica,1391649,Daphne_cneorum,False,"[(40, 0.5), (80, 0.5), (90, 0.5), (100, 0.5), (110, 0.5)]"
1420929,Guaiacum_sanctum,1359197,Galega_officinalis,False,"[(40, 0.5)]"
1421001,Pelargonium_spp.,1394453,Pelargonium_x_hybridum,False,"[(40, 0.5)]"
1421107,Alocasia_macrorrhizos,1355959,Pelargonium_peltatum,False,"[(40, 0.3333333333333333)]"
1361316,Leersia_oryzoides,1389567,Acacia_saligna,False,"[(40, 0.3333333333333333)]"
1361357,Phalaris_coerulescens,1411687,Dalea_purpurea,False,"[(40, 0.5)]"
1361524,Elodea_canadensis,1356037,Egeria_densa,False,"[(40, 0.3333333333333333)]"
1361655,Neotinea_maculata,1394399,Papaver_alpinum,False,"[(40, 0.5)]"
1361658,Ophrys_bombyliflora,1361668,Ophrys_speculum,False,"[(40, 0.5)]"
1361666,Ophrys_scolopax,1361656,Ophrys_apifera,False,"[(40, 0.5869565217391305)]"
1362024,Hypericum_triquetrifolium,1393418,Lactuca_viminea,False,"[(40, 0.5), (60, 0.5), (70, 0.5), (110, 0.5)]"
1362080,Nymphaea_lotus,1412833,Nymphaea_odorata,False,"[(40, 0.25)]"
1362192,Sedum_villosum,1393537,Limnanthes_douglasii,False,"[(40, 0.5), (50, 0.5)]"
1362385,Thesium_humifusum,1358119,Sedum_litoreum,False,"[(40, 0.25)]"
1357330,Calendula_officinalis,1357331,Calendula_stellata,False,"[(40, 0.8016528925619835), (80, 0.2776859504132231)]"
1357367,Carthamus_caeruleus,1394382,Anemone_alpina,False,"[(40, 0.5)]"
1357682,Lactuca_tenerrima,1362434,Centranthus_angustifolius,False,"[(40, 0.6666666666666666), (50, 0.6666666666666666)]"
1357705,Limbarda_crithmoides,1360588,Daphne_gnidium,False,"[(40, 0.2162162162162162)]"
1358096,Sedum_amplexicaule,1398128,Sedum_palmeri,False,"[(40, 0.25), (80, 0.25)]"
1358097,Sedum_andegavense,1358099,Sedum_brevifolium,False,"[(40, 0.3333333333333333), (60, 0.6666666666666666)]"
1358103,Sedum_cepaea,1529081,Sedum_adolphii,False,"[(40, 0.3)]"
1358127,Sedum_multiceps,1358112,Sedum_hirsutum,False,"[(40, 0.5), (50, 0.5), (60, 0.5), (70, 0.5), (80, 0.5), (90, 0.5), (100, 0.5)]"
1405088,Schefflera_decaphylla,1401736,Pogonophora_schomburgkiana,False,"[(40, 0.5), (70, 0.5)]"
1405252,Aphelandra_scabra,1360590,Daphne_laureola,False,"[(40, 1.0)]"
1405703,Crotalaria_incana,1367267,Crotalaria_polysperma,False,"[(40, 0.5), (70, 0.5), (80, 0.5), (90, 0.5), (110, 0.5)]"
1408034,Eranthemum_pulchellum,1393414,Lactuca_alpina,False,"[(40, 0.5)]"
1397556,Freesia_refracta,1362582,Freesia_refracta,True,"[(40, 0.4545454545454545), (60, 0.5454545454545454), (70, 0.3636363636363636), (80, 0.6363636363636364), (90, 0.2727272727272727), (100, 0.6363636363636364), (110, 0.4545454545454545)]"
1397613,Fragaria_virginiana,1391529,Cytinus_hypocistis,False,"[(40, 0.5)]"
1398128,Sedum_palmeri,1421021,Sedum_palmeri,True,"[(40, 0.7619047619047619), (50, 0.4047619047619047), (60, 0.238095238095238), (80, 0.238095238095238), (90, 0.5476190476190477), (110, 0.2142857142857142)]"
1398178,Tradescantia_zebrina,1356076,Tradescantia_zebrina,True,"[(40, 0.4618834080717489), (50, 0.6322869955156951), (70, 0.484304932735426)]"
1398333,Phyllanthus_niruri,1360811,Thapsia_villosa,False,"[(40, 0.25), (60, 0.25), (80, 0.25), (100, 0.25), (110, 0.25)]"
1398355,Ophrys_araneola,1394073,Ophrys_aranifera,False,"[(40, 0.6), (80, 0.6), (90, 0.6)]"
1400798,Vanilla_pompona,1408214,Hypericum_lanceolatum,False,"[(40, 0.5)]"
1401211,Vismia_cayennensis,1362954,Schefflera_actinophylla,False,"[(40, 1.0)]"
1401718,Xylopia_sericea,1372016,Morinda_citrifolia,False,"[(40, 1.0), (50, 1.0), (80, 1.0), (90, 1.0), (100, 1.0), (110, 1.0)]"
1413755,Sedum_spathulifolium,1421021,Sedum_palmeri,False,"[(40, 0.2058823529411764), (60, 0.2058823529411764)]"
1413835,Smilax_tamnoides,1411760,Diervilla_lonicera,False,"[(40, 0.5)]"
1414272,Balsamorhiza_sagittata,1357331,Calendula_stellata,False,"[(40, 0.6666666666666666)]"
1414808,Cerbera_manghas,1384499,Lagenaria_siceraria,False,"[(40, 0.3333333333333333)]"
1417117,Dendrobium_closterium,1389553,Acacia_melanoxylon,False,"[(40, 0.5)]"
1417900,Tagetes_lucida,1438868,Tagetes_lemmonii,False,"[(40, 0.5)]"
1418084,Lithops_karasmontana,1358105,Sedum_dasyphyllum,False,"[(40, 0.5), (60, 0.5), (70, 0.5), (110, 0.5)]"
1422105,Tradescantia_zebrina,1356076,Tradescantia_zebrina,True,"[(40, 0.4117647058823529), (50, 0.6470588235294118)]"
1422636,Calodendrum_capense,1396843,Trifolium_alpinum,False,"[(40, 0.5), (50, 0.5), (90, 0.5)]"
1423469,Maytenus_boaria,1369887,Trachelospermum_jasminoides,False,"[(40, 0.5)]"
1428059,Dischidia_nummularia,1402925,Peperomia_rotundifolia,False,"[(40, 0.5), (50, 0.5), (60, 0.5), (70, 0.5), (80, 0.5), (90, 0.5), (100, 0.5), (110, 0.5)]"
1430280,Schefflera_heptaphylla,1399783,Schefflera_actinophylla,False,"[(40, 1.0), (60, 1.0), (70, 1.0), (110, 1.0)]"
1432545,Asystasia_mysorensis,1392658,Guizotia_abyssinica,False,"[(40, 0.5)]"
1441375,Cirsium_horridulum,1364173,Lactuca_serriola,False,"[(40, 0.3333333333333333)]"
1447962,Aextoxicon_punctatum,1414808,Cerbera_manghas,False,"[(40, 1.0)]"
1463177,Trachelospermum_asiaticum,1382099,Acacia_mangium,False,"[(40, 0.5), (50, 0.5), (110, 0.5)]"
1464054,Alocasia_lauterbachiana,1402423,Anthurium_hookeri,False,"[(40, 0.5), (70, 0.5), (100, 0.5)]"
1464075,Alocasia_reginula,1464459,Anthurium_clarinervium,False,"[(40, 0.5), (50, 0.5)]"
1413753,Sedum_oreganum,1358112,Sedum_hirsutum,False,"[(40, 1.0), (80, 1.0), (110, 1.0)]"
1420496,Mussaenda_philippica,1379556,Mussaenda_philippica,True,"[(40, 0.4)]"
1421628,Nephrolepis_falcata,1408401,Nephrolepis_abrupta,False,"[(40, 0.3333333333333333)]"
1399920,Angelica_atropurpurea,1397313,Angelica_archangelica,False,"[(50, 0.2857142857142857), (90, 0.5714285714285714)]"
1644223,Peperomia_verticillata,1402920,Peperomia_magnoliifolia,False,"[(50, 0.3333333333333333)]"
1663381,Anemone_tomentosa,1394504,Anemone_sylvestris,False,"[(50, 0.5), (60, 0.75), (100, 0.5)]"
1697991,Cyphostemma_juttae,1403826,Pereskia_bleo,False,"[(50, 0.5)]"
1698065,Cyphostemma_serpens,1363126,Papaver_argemone,False,"[(50, 0.3333333333333333)]"
1394454,Pelargonium_inquinans,1550692,Pelargonium_x_hortorum,False,"[(50, 0.28125)]"
1394457,Anemone_montana,1394489,Anemone_pulsatilla,False,"[(50, 0.5), (100, 0.5)]"
1394498,Anemone_rubra,1394457,Anemone_montana,False,"[(50, 0.3)]"
1412662,Maianthemum_stellatum,1412661,Maianthemum_racemosum,False,"[(50, 0.2857142857142857)]"
1412889,Osmunda_claytoniana,1356382,Dryopteris_filix-mas,False,"[(50, 0.25), (60, 0.25), (70, 0.5), (90, 0.25), (100, 0.625), (110, 0.75)]"
1412992,Aralia_hispida,1409295,Nandina_domestica,False,"[(50, 1.0), (80, 1.0)]"
1370993,Conostomium_quadrangulare,1405061,Cryptostegia_madagascariensis,False,"[(50, 0.5)]"
1371680,Mussaenda_frondosa,1371691,Mussaenda_erythrophylla,False,"[(50, 0.5), (60, 0.5), (80, 0.5), (100, 0.5)]"
